order_date,product,category,region,channel,sales_rep,units,unit_price,discount,revenue
2025-10-13,Cobalt Keyboard,Accessories,East,Partner,L. Dubois,7,89.0,0,498.4
2025-10-14,Cobalt Mouse,Accessories,West,Retail,A. Rahman,3,59.0,0.15,135.41
2025-10-14,Vertex Monitor 32,Displays,North,Online,K. Tanaka,9,549.0,0,5682.15
2025-10-14,Cobalt Mouse,Accessories,South,Retail,A. Rahman,5,59.0,0,265.5
2025-10-15,Aurora Laptop 14,Laptops,South,Partner,J. Okafor,1,1299.0,0,1039.2
2025-10-15,Aurora Laptop 14,Laptops,North,Partner,A. Rahman,9,1299.0,0.05,8885.16
2025-10-15,Cobalt Keyboard,Accessories,West,Online,A. Rahman,2,89.0,0.1,184.23
2025-10-15,Pulse Earbuds,Audio,West,Online,K. Tanaka,8,129.0,0.15,1008.78
2025-10-16,Vertex Monitor 27,Displays,East,Online,L. Dubois,8,379.0,0.05,3312.46
2025-10-16,Aurora Laptop 16,Laptops,South,Partner,K. Tanaka,10,1699.0,0.05,12912.4
2025-10-16,Vertex Monitor 32,Displays,East,Online,K. Tanaka,13,549.0,0.05,7797.17
2025-10-16,Nimbus Tablet 11,Tablets,North,Online,M. Silva,1,649.0,0,746.35
2025-10-17,Cobalt Keyboard,Accessories,East,Online,A. Rahman,14,89.0,0.05,1361.25
2025-10-17,Aurora Laptop 14,Laptops,West,Partner,K. Tanaka,6,1299.0,0,6235.2
2025-10-17,Nimbus Tablet 11,Tablets,West,Partner,J. Okafor,1,649.0,0,519.2
2025-10-17,Vertex Monitor 27,Displays,East,Partner,A. Rahman,4,379.0,0.05,1152.16
2025-10-17,Pulse Headphones,Audio,East,Retail,A. Rahman,4,249.0,0,896.4
2025-10-18,Pulse Headphones,Audio,East,Partner,K. Tanaka,5,249.0,0.15,846.6
2025-10-18,Aurora Laptop 16,Laptops,East,Retail,J. Okafor,9,1699.0,0.15,11697.61
2025-10-18,Aurora Laptop 14,Laptops,North,Retail,A. Rahman,15,1299.0,0.05,16659.67
2025-10-19,Pulse Earbuds,Audio,West,Partner,K. Tanaka,3,129.0,0.15,263.16
2025-10-19,Aurora Laptop 16,Laptops,East,Partner,L. Dubois,7,1699.0,0.15,8087.24
2025-10-19,Aurora Laptop 14,Laptops,East,Online,J. Okafor,4,1299.0,0.05,5676.63
2025-10-19,Pulse Earbuds,Audio,South,Online,M. Silva,4,129.0,0,593.4
2025-10-19,Vertex Monitor 27,Displays,East,Online,L. Dubois,5,379.0,0,2179.25
2025-10-19,Nimbus Tablet Mini,Tablets,South,Online,J. Okafor,8,429.0,0.1,3552.12
2025-10-20,Pulse Earbuds,Audio,East,Partner,M. Silva,10,129.0,0.15,877.2
2025-10-20,Aurora Laptop 16,Laptops,East,Online,J. Okafor,5,1699.0,0,9769.25
2025-10-20,Cobalt Keyboard,Accessories,East,Retail,A. Rahman,9,89.0,0,720.9
2025-10-20,Nimbus Tablet Mini,Tablets,South,Partner,J. Okafor,3,429.0,0,1029.6
2025-10-20,Cobalt Keyboard,Accessories,North,Retail,A. Rahman,8,89.0,0,640.8
2025-10-20,Vertex Monitor 32,Displays,East,Retail,M. Silva,9,549.0,0.15,3779.86
2025-10-21,Vertex Monitor 32,Displays,East,Online,J. Okafor,8,549.0,0,5050.8
2025-10-21,Nimbus Tablet 11,Tablets,South,Partner,M. Silva,6,649.0,0,3115.2
2025-10-21,Nimbus Tablet 11,Tablets,South,Online,A. Rahman,11,649.0,0,8209.85
2025-10-22,Vertex Monitor 32,Displays,West,Online,A. Rahman,7,549.0,0,4419.45
2025-10-22,Aurora Laptop 14,Laptops,North,Retail,M. Silva,13,1299.0,0,15198.3
2025-10-23,Aurora Laptop 16,Laptops,North,Partner,L. Dubois,13,1699.0,0,17669.6
2025-10-23,Nimbus Tablet Mini,Tablets,South,Partner,M. Silva,6,429.0,0.15,1750.32
2025-10-24,Pulse Earbuds,Audio,East,Online,L. Dubois,10,129.0,0.1,1335.15
2025-10-24,Nimbus Tablet Mini,Tablets,North,Online,J. Okafor,14,429.0,0.1,6216.21
2025-10-24,Nimbus Tablet Mini,Tablets,East,Online,A. Rahman,2,429.0,0.1,888.03
2025-10-24,Aurora Laptop 16,Laptops,South,Partner,L. Dubois,9,1699.0,0.15,10397.88
2025-10-24,Nimbus Tablet 11,Tablets,West,Partner,J. Okafor,4,649.0,0,2076.8
2025-10-24,Pulse Earbuds,Audio,West,Retail,M. Silva,8,129.0,0,928.8
2025-10-25,Vertex Monitor 32,Displays,North,Partner,K. Tanaka,10,549.0,0,4392.0
2025-10-25,Pulse Earbuds,Audio,East,Partner,A. Rahman,6,129.0,0.05,588.24
2025-10-26,Pulse Headphones,Audio,West,Partner,M. Silva,4,249.0,0.15,677.28
2025-10-26,Vertex Monitor 32,Displays,South,Partner,J. Okafor,1,549.0,0.05,417.24
2025-10-26,Aurora Laptop 16,Laptops,West,Partner,J. Okafor,10,1699.0,0,13592.0
2025-10-26,Aurora Laptop 14,Laptops,West,Partner,A. Rahman,8,1299.0,0.15,7066.56
2025-10-26,Aurora Laptop 16,Laptops,South,Retail,L. Dubois,6,1699.0,0.05,8715.87
2025-10-27,Nimbus Tablet 11,Tablets,North,Retail,K. Tanaka,15,649.0,0.1,7885.35
2025-10-27,Aurora Laptop 16,Laptops,South,Retail,K. Tanaka,6,1699.0,0.15,7798.41
2025-10-28,Cobalt Mouse,Accessories,East,Partner,L. Dubois,13,59.0,0.15,521.56
2025-10-28,Vertex Monitor 27,Displays,West,Partner,J. Okafor,6,379.0,0,1819.2
2025-10-28,Vertex Monitor 32,Displays,North,Online,J. Okafor,10,549.0,0.15,5366.47
2025-10-28,Aurora Laptop 14,Laptops,North,Partner,A. Rahman,17,1299.0,0,17666.4
2025-10-29,Aurora Laptop 14,Laptops,South,Retail,L. Dubois,4,1299.0,0,4676.4
2025-10-29,Cobalt Mouse,Accessories,North,Online,L. Dubois,7,59.0,0.15,403.71
2025-10-29,Vertex Monitor 32,Displays,West,Online,M. Silva,6,549.0,0.1,3409.29
2025-10-29,Cobalt Keyboard,Accessories,East,Partner,A. Rahman,14,89.0,0.1,897.12
2025-10-29,Aurora Laptop 14,Laptops,West,Online,K. Tanaka,5,1299.0,0.05,7095.79
2025-10-30,Aurora Laptop 14,Laptops,North,Online,M. Silva,14,1299.0,0.1,18822.51
2025-10-30,Nimbus Tablet 11,Tablets,West,Retail,A. Rahman,12,649.0,0.05,6658.74
2025-10-30,Cobalt Mouse,Accessories,West,Partner,L. Dubois,13,59.0,0.1,552.24
2025-10-30,Cobalt Mouse,Accessories,West,Retail,K. Tanaka,6,59.0,0,318.6
2025-10-30,Pulse Headphones,Audio,West,Partner,L. Dubois,7,249.0,0.05,1324.68
2025-10-31,Pulse Headphones,Audio,East,Online,M. Silva,10,249.0,0,2863.5
2025-10-31,Cobalt Mouse,Accessories,North,Partner,K. Tanaka,11,59.0,0,519.2
2025-10-31,Aurora Laptop 16,Laptops,West,Retail,J. Okafor,12,1699.0,0,18349.2
2025-10-31,Nimbus Tablet Mini,Tablets,South,Partner,L. Dubois,7,429.0,0,2402.4
2025-11-01,Aurora Laptop 16,Laptops,East,Online,A. Rahman,6,1699.0,0,11723.1
2025-11-01,Vertex Monitor 32,Displays,West,Partner,K. Tanaka,6,549.0,0.1,2371.68
2025-11-02,Aurora Laptop 14,Laptops,West,Partner,K. Tanaka,8,1299.0,0.1,7482.24
2025-11-02,Pulse Earbuds,Audio,North,Retail,J. Okafor,8,129.0,0,928.8
2025-11-02,Pulse Earbuds,Audio,West,Partner,L. Dubois,7,129.0,0,722.4
2025-11-02,Pulse Headphones,Audio,East,Retail,K. Tanaka,1,249.0,0,224.1
2025-11-03,Cobalt Keyboard,Accessories,South,Retail,K. Tanaka,7,89.0,0.1,504.63
2025-11-03,Nimbus Tablet Mini,Tablets,North,Partner,A. Rahman,15,429.0,0.1,4633.2
2025-11-04,Pulse Earbuds,Audio,East,Online,J. Okafor,3,129.0,0.05,422.8
2025-11-04,Pulse Earbuds,Audio,North,Partner,L. Dubois,8,129.0,0,825.6
2025-11-04,Pulse Headphones,Audio,West,Partner,M. Silva,5,249.0,0.05,946.2
2025-11-04,Cobalt Mouse,Accessories,West,Partner,J. Okafor,7,59.0,0.1,297.36
2025-11-04,Aurora Laptop 14,Laptops,South,Partner,K. Tanaka,1,1299.0,0.15,883.32
2025-11-04,Pulse Headphones,Audio,West,Partner,A. Rahman,8,249.0,0.15,1354.56
2025-11-05,Nimbus Tablet Mini,Tablets,East,Retail,M. Silva,10,429.0,0.15,3281.85
2025-11-05,Vertex Monitor 27,Displays,West,Retail,J. Okafor,10,379.0,0,3411.0
2025-11-05,Vertex Monitor 27,Displays,East,Retail,J. Okafor,6,379.0,0.1,1841.94
2025-11-05,Vertex Monitor 27,Displays,South,Online,J. Okafor,5,379.0,0,2179.25
2025-11-05,Aurora Laptop 14,Laptops,South,Retail,K. Tanaka,2,1299.0,0.05,2221.29
2025-11-05,Aurora Laptop 14,Laptops,South,Online,J. Okafor,8,1299.0,0,11950.8
2025-11-06,Pulse Headphones,Audio,East,Partner,K. Tanaka,2,249.0,0,398.4
2025-11-06,Aurora Laptop 14,Laptops,North,Online,L. Dubois,8,1299.0,0,11950.8
2025-11-07,Aurora Laptop 16,Laptops,West,Retail,J. Okafor,4,1699.0,0.05,5810.58
2025-11-07,Nimbus Tablet Mini,Tablets,North,Partner,L. Dubois,1,429.0,0.15,291.72
2025-11-07,Aurora Laptop 16,Laptops,East,Retail,M. Silva,11,1699.0,0,16820.1
2025-11-07,Pulse Earbuds,Audio,West,Partner,J. Okafor,6,129.0,0.15,526.32
2025-11-08,Nimbus Tablet Mini,Tablets,South,Online,K. Tanaka,8,429.0,0.05,3749.46
2025-11-08,Pulse Headphones,Audio,North,Retail,M. Silva,16,249.0,0.1,3227.04
2025-11-08,Aurora Laptop 16,Laptops,East,Partner,J. Okafor,2,1699.0,0,2718.4
2025-11-08,Pulse Earbuds,Audio,West,Partner,M. Silva,7,129.0,0,722.4
2025-11-08,Aurora Laptop 14,Laptops,North,Partner,J. Okafor,2,1299.0,0.15,1766.64
2025-11-09,Cobalt Keyboard,Accessories,West,Retail,M. Silva,1,89.0,0.15,68.08
2025-11-09,Aurora Laptop 16,Laptops,South,Retail,M. Silva,1,1699.0,0.05,1452.64
2025-11-09,Pulse Headphones,Audio,North,Online,J. Okafor,12,249.0,0,3436.2
2025-11-09,Nimbus Tablet 11,Tablets,West,Partner,K. Tanaka,3,649.0,0.15,1323.96
2025-11-10,Pulse Headphones,Audio,North,Retail,K. Tanaka,19,249.0,0.05,4045.01
2025-11-10,Pulse Earbuds,Audio,West,Online,A. Rahman,11,129.0,0.1,1468.66
2025-11-11,Vertex Monitor 27,Displays,East,Retail,A. Rahman,2,379.0,0.15,579.87
2025-11-11,Aurora Laptop 14,Laptops,South,Partner,K. Tanaka,2,1299.0,0,2078.4
2025-11-11,Nimbus Tablet Mini,Tablets,East,Retail,A. Rahman,11,429.0,0.1,3822.39
2025-11-11,Aurora Laptop 16,Laptops,South,Online,J. Okafor,1,1699.0,0.15,1660.77
2025-11-12,Vertex Monitor 27,Displays,East,Retail,J. Okafor,7,379.0,0.05,2268.32
2025-11-12,Pulse Headphones,Audio,South,Partner,J. Okafor,4,249.0,0,796.8
2025-11-12,Aurora Laptop 16,Laptops,West,Retail,K. Tanaka,6,1699.0,0,9174.6
2025-11-12,Vertex Monitor 27,Displays,South,Online,L. Dubois,15,379.0,0.15,5557.09
2025-11-12,Nimbus Tablet Mini,Tablets,North,Retail,M. Silva,6,429.0,0,2316.6
2025-11-12,Nimbus Tablet 11,Tablets,North,Retail,A. Rahman,5,649.0,0,2920.5
2025-11-13,Nimbus Tablet 11,Tablets,North,Online,L. Dubois,5,649.0,0.15,3171.99
2025-11-13,Vertex Monitor 27,Displays,West,Partner,J. Okafor,5,379.0,0,1516.0
2025-11-13,Pulse Headphones,Audio,East,Partner,K. Tanaka,9,249.0,0.05,1703.16
2025-11-13,Nimbus Tablet 11,Tablets,West,Online,J. Okafor,1,649.0,0,746.35
2025-11-14,Nimbus Tablet 11,Tablets,West,Online,M. Silva,1,649.0,0,746.35
2025-11-14,Pulse Headphones,Audio,South,Partner,K. Tanaka,4,249.0,0.1,717.12
2025-11-14,Aurora Laptop 16,Laptops,North,Retail,M. Silva,12,1699.0,0,18349.2
2025-11-14,Vertex Monitor 27,Displays,South,Partner,M. Silva,4,379.0,0.1,1091.52
2025-11-14,Aurora Laptop 16,Laptops,North,Partner,A. Rahman,14,1699.0,0,19028.8
2025-11-15,Nimbus Tablet Mini,Tablets,West,Retail,A. Rahman,12,429.0,0.1,4169.88
2025-11-15,Aurora Laptop 14,Laptops,East,Partner,K. Tanaka,6,1299.0,0.1,5611.68
2025-11-15,Pulse Headphones,Audio,West,Partner,A. Rahman,1,249.0,0.1,179.28
2025-11-15,Cobalt Mouse,Accessories,South,Retail,L. Dubois,10,59.0,0,531.0
2025-11-16,Pulse Earbuds,Audio,West,Online,J. Okafor,9,129.0,0.05,1268.39
2025-11-16,Pulse Headphones,Audio,North,Retail,J. Okafor,10,249.0,0,2241.0
2025-11-16,Vertex Monitor 32,Displays,East,Partner,L. Dubois,4,549.0,0,1756.8
2025-11-16,Pulse Headphones,Audio,East,Retail,M. Silva,8,249.0,0,1792.8
2025-11-16,Vertex Monitor 32,Displays,South,Partner,A. Rahman,7,549.0,0.05,2920.68
2025-11-17,Nimbus Tablet 11,Tablets,North,Online,A. Rahman,4,649.0,0,2985.4
2025-11-17,Vertex Monitor 32,Displays,East,Online,A. Rahman,7,549.0,0.05,4198.48
2025-11-17,Vertex Monitor 32,Displays,East,Partner,K. Tanaka,4,549.0,0.1,1581.12
2025-11-18,Vertex Monitor 32,Displays,North,Partner,J. Okafor,12,549.0,0,5270.4
2025-11-18,Pulse Headphones,Audio,South,Online,L. Dubois,5,249.0,0.15,1216.99
2025-11-18,Pulse Headphones,Audio,South,Partner,J. Okafor,7,249.0,0.1,1254.96
2025-11-18,Vertex Monitor 27,Displays,North,Online,A. Rahman,10,379.0,0.05,4140.57
2025-11-18,Pulse Earbuds,Audio,North,Retail,M. Silva,7,129.0,0.05,772.06
2025-11-19,Aurora Laptop 16,Laptops,East,Online,A. Rahman,2,1699.0,0,3907.7
2025-11-19,Vertex Monitor 32,Displays,West,Retail,A. Rahman,5,549.0,0.15,2099.93
2025-11-19,Pulse Earbuds,Audio,North,Partner,K. Tanaka,7,129.0,0.1,650.16
2025-11-19,Pulse Earbuds,Audio,South,Online,M. Silva,11,129.0,0,1631.85
2025-11-19,Aurora Laptop 14,Laptops,North,Partner,K. Tanaka,3,1299.0,0.1,2805.84
2025-11-19,Aurora Laptop 16,Laptops,West,Retail,A. Rahman,12,1699.0,0.05,17431.74
2025-11-20,Nimbus Tablet Mini,Tablets,South,Retail,M. Silva,16,429.0,0.05,5868.72
2025-11-20,Nimbus Tablet 11,Tablets,North,Retail,L. Dubois,5,649.0,0,2920.5
2025-11-21,Pulse Earbuds,Audio,North,Retail,J. Okafor,11,129.0,0.1,1149.39
2025-11-21,Vertex Monitor 32,Displays,West,Retail,A. Rahman,3,549.0,0.05,1408.18
2025-11-21,Vertex Monitor 27,Displays,East,Partner,K. Tanaka,10,379.0,0,3032.0
2025-11-22,Aurora Laptop 16,Laptops,North,Partner,J. Okafor,5,1699.0,0,6796.0
2025-11-22,Vertex Monitor 32,Displays,North,Retail,K. Tanaka,11,549.0,0.05,5163.35
2025-11-22,Aurora Laptop 16,Laptops,West,Retail,J. Okafor,6,1699.0,0,9174.6
2025-11-22,Cobalt Keyboard,Accessories,West,Retail,A. Rahman,7,89.0,0.1,504.63
2025-11-22,Cobalt Keyboard,Accessories,North,Online,A. Rahman,3,89.0,0.05,291.7
2025-11-23,Cobalt Mouse,Accessories,East,Retail,L. Dubois,6,59.0,0,318.6
2025-11-23,Aurora Laptop 16,Laptops,North,Online,K. Tanaka,7,1699.0,0,13676.95
2025-11-23,Aurora Laptop 14,Laptops,North,Retail,M. Silva,3,1299.0,0.15,2981.2
2025-11-23,Pulse Earbuds,Audio,West,Partner,J. Okafor,1,129.0,0,103.2
2025-11-23,Nimbus Tablet Mini,Tablets,South,Online,L. Dubois,6,429.0,0.15,2516.09
2025-11-24,Aurora Laptop 16,Laptops,West,Partner,J. Okafor,12,1699.0,0,16310.4
2025-11-24,Vertex Monitor 32,Displays,West,Partner,L. Dubois,8,549.0,0.05,3337.92
2025-11-24,Vertex Monitor 32,Displays,East,Partner,K. Tanaka,11,549.0,0.15,4106.52
2025-11-24,Pulse Headphones,Audio,North,Online,A. Rahman,3,249.0,0,859.05
2025-11-25,Aurora Laptop 16,Laptops,North,Partner,K. Tanaka,21,1699.0,0,28543.2
2025-11-25,Nimbus Tablet 11,Tablets,South,Retail,L. Dubois,6,649.0,0.15,2978.91
2025-11-25,Nimbus Tablet Mini,Tablets,North,Retail,A. Rahman,11,429.0,0.05,4034.75
2025-11-26,Nimbus Tablet 11,Tablets,South,Partner,K. Tanaka,5,649.0,0.15,2206.6
2025-11-26,Vertex Monitor 32,Displays,West,Online,M. Silva,11,549.0,0,6944.85
2025-11-27,Vertex Monitor 27,Displays,North,Retail,A. Rahman,5,379.0,0,1705.5
2025-11-27,Vertex Monitor 27,Displays,West,Retail,M. Silva,7,379.0,0.1,2148.93
2025-11-27,Aurora Laptop 14,Laptops,West,Retail,L. Dubois,2,1299.0,0.05,2221.29
2025-11-27,Cobalt Mouse,Accessories,West,Online,L. Dubois,7,59.0,0.05,451.2
2025-11-27,Pulse Earbuds,Audio,North,Retail,K. Tanaka,4,129.0,0.15,394.74
2025-11-27,Vertex Monitor 32,Displays,North,Retail,K. Tanaka,5,549.0,0.05,2346.97
2025-11-28,Nimbus Tablet 11,Tablets,East,Partner,K. Tanaka,4,649.0,0,2076.8
2025-11-28,Pulse Earbuds,Audio,West,Online,M. Silva,2,129.0,0.15,252.19
2025-11-29,Vertex Monitor 32,Displays,South,Retail,K. Tanaka,5,549.0,0.15,2099.93
2025-11-29,Vertex Monitor 27,Displays,East,Retail,J. Okafor,8,379.0,0.1,2455.92
2025-11-29,Pulse Headphones,Audio,North,Partner,J. Okafor,1,249.0,0.05,189.24
2025-11-29,Nimbus Tablet 11,Tablets,South,Online,K. Tanaka,4,649.0,0.05,2836.13
2025-11-29,Pulse Headphones,Audio,South,Online,A. Rahman,4,249.0,0.1,1030.86
2025-11-29,Aurora Laptop 14,Laptops,East,Retail,A. Rahman,5,1299.0,0.1,5260.95
2025-11-30,Pulse Earbuds,Audio,West,Online,J. Okafor,7,129.0,0.1,934.61
2025-11-30,Aurora Laptop 16,Laptops,South,Retail,A. Rahman,5,1699.0,0,7645.5
2025-12-01,Pulse Headphones,Audio,South,Partner,L. Dubois,10,249.0,0.1,1792.8
2025-12-01,Aurora Laptop 16,Laptops,North,Retail,A. Rahman,15,1699.0,0,22936.5
2025-12-01,Cobalt Mouse,Accessories,North,Partner,L. Dubois,1,59.0,0,47.2
2025-12-01,Aurora Laptop 16,Laptops,South,Partner,J. Okafor,9,1699.0,0,12232.8
2025-12-01,Pulse Headphones,Audio,West,Partner,A. Rahman,10,249.0,0.05,1892.4
2025-12-01,Nimbus Tablet 11,Tablets,East,Retail,K. Tanaka,10,649.0,0,5841.0
2025-12-02,Aurora Laptop 14,Laptops,South,Retail,M. Silva,5,1299.0,0,5845.5
2025-12-02,Cobalt Keyboard,Accessories,South,Online,M. Silva,6,89.0,0.05,583.39
2025-12-02,Nimbus Tablet Mini,Tablets,South,Partner,J. Okafor,13,429.0,0.05,4238.52
2025-12-02,Nimbus Tablet 11,Tablets,West,Retail,M. Silva,15,649.0,0.1,7885.35
2025-12-02,Aurora Laptop 14,Laptops,West,Online,L. Dubois,3,1299.0,0,4481.55
2025-12-03,Aurora Laptop 16,Laptops,East,Retail,A. Rahman,2,1699.0,0.05,2905.29
2025-12-03,Vertex Monitor 27,Displays,North,Partner,J. Okafor,16,379.0,0.15,4123.52
2025-12-04,Aurora Laptop 14,Laptops,East,Retail,M. Silva,3,1299.0,0.1,3156.57
2025-12-04,Pulse Earbuds,Audio,East,Online,L. Dubois,13,129.0,0,1928.55
2025-12-04,Cobalt Mouse,Accessories,South,Partner,L. Dubois,3,59.0,0.1,127.44
2025-12-04,Cobalt Mouse,Accessories,West,Partner,K. Tanaka,11,59.0,0,519.2
2025-12-04,Nimbus Tablet Mini,Tablets,East,Online,J. Okafor,13,429.0,0.15,5451.52
2025-12-04,Cobalt Keyboard,Accessories,East,Online,L. Dubois,10,89.0,0,1023.5
2025-12-05,Pulse Headphones,Audio,East,Partner,L. Dubois,9,249.0,0.1,1613.52
2025-12-05,Pulse Headphones,Audio,South,Retail,K. Tanaka,8,249.0,0.15,1523.88
2025-12-05,Cobalt Keyboard,Accessories,North,Partner,L. Dubois,15,89.0,0.15,907.8
2025-12-05,Pulse Earbuds,Audio,North,Online,A. Rahman,12,129.0,0.15,1513.17
2025-12-05,Vertex Monitor 32,Displays,East,Partner,L. Dubois,8,549.0,0,3513.6
2025-12-05,Cobalt Mouse,Accessories,South,Retail,M. Silva,3,59.0,0,159.3
2025-12-06,Nimbus Tablet 11,Tablets,West,Partner,L. Dubois,5,649.0,0.1,2336.4
2025-12-06,Nimbus Tablet Mini,Tablets,East,Retail,J. Okafor,4,429.0,0,1544.4
2025-12-06,Vertex Monitor 27,Displays,West,Online,K. Tanaka,8,379.0,0,3486.8
2025-12-06,Nimbus Tablet Mini,Tablets,West,Online,L. Dubois,7,429.0,0,3453.45
2025-12-06,Vertex Monitor 27,Displays,West,Retail,K. Tanaka,2,379.0,0.05,648.09
2025-12-06,Vertex Monitor 27,Displays,South,Online,J. Okafor,3,379.0,0.1,1176.8
2025-12-07,Vertex Monitor 32,Displays,South,Partner,J. Okafor,2,549.0,0.15,746.64
2025-12-07,Vertex Monitor 32,Displays,West,Online,J. Okafor,5,549.0,0.15,2683.24
2025-12-07,Cobalt Keyboard,Accessories,East,Online,M. Silva,3,89.0,0,307.05
2025-12-07,Cobalt Mouse,Accessories,East,Online,J. Okafor,4,59.0,0.1,244.26
2025-12-07,Aurora Laptop 16,Laptops,East,Retail,A. Rahman,9,1699.0,0.05,13073.8
2025-12-08,Nimbus Tablet 11,Tablets,West,Online,M. Silva,8,649.0,0,5970.8
2025-12-08,Nimbus Tablet Mini,Tablets,South,Partner,A. Rahman,5,429.0,0,1716.0
2025-12-08,Aurora Laptop 14,Laptops,West,Retail,M. Silva,8,1299.0,0.1,8417.52
2025-12-09,Vertex Monitor 32,Displays,East,Retail,J. Okafor,1,549.0,0.1,444.69
2025-12-09,Nimbus Tablet 11,Tablets,West,Retail,K. Tanaka,9,649.0,0.15,4468.36
2025-12-09,Nimbus Tablet 11,Tablets,East,Online,K. Tanaka,11,649.0,0.05,7799.36
2025-12-09,Nimbus Tablet Mini,Tablets,West,Retail,A. Rahman,2,429.0,0.1,694.98
2025-12-09,Vertex Monitor 32,Displays,East,Partner,L. Dubois,11,549.0,0,4831.2
2025-12-09,Pulse Headphones,Audio,North,Partner,A. Rahman,12,249.0,0.1,2151.36
2025-12-10,Cobalt Mouse,Accessories,North,Partner,A. Rahman,1,59.0,0.1,42.48
2025-12-10,Aurora Laptop 16,Laptops,South,Online,J. Okafor,6,1699.0,0,11723.1
2025-12-10,Nimbus Tablet Mini,Tablets,West,Online,L. Dubois,10,429.0,0.05,4686.82
2025-12-11,Vertex Monitor 32,Displays,North,Retail,J. Okafor,3,549.0,0.05,1408.18
2025-12-11,Vertex Monitor 27,Displays,North,Partner,A. Rahman,9,379.0,0,2728.8
2025-12-12,Nimbus Tablet 11,Tablets,East,Online,M. Silva,12,649.0,0,8956.2
2025-12-12,Aurora Laptop 16,Laptops,South,Retail,L. Dubois,12,1699.0,0,18349.2
2025-12-12,Pulse Earbuds,Audio,South,Online,A. Rahman,5,129.0,0.15,630.49
2025-12-12,Pulse Headphones,Audio,West,Online,M. Silva,6,249.0,0,1718.1
2025-12-12,Vertex Monitor 27,Displays,North,Online,J. Okafor,15,379.0,0,6537.75
2025-12-12,Cobalt Mouse,Accessories,South,Retail,M. Silva,3,59.0,0,159.3
2025-12-13,Pulse Earbuds,Audio,West,Partner,A. Rahman,5,129.0,0.05,490.2
2025-12-13,Vertex Monitor 32,Displays,North,Retail,M. Silva,1,549.0,0,494.1
2025-12-14,Cobalt Mouse,Accessories,North,Online,J. Okafor,1,59.0,0.1,61.06
2025-12-14,Pulse Headphones,Audio,West,Retail,J. Okafor,9,249.0,0,2016.9
2025-12-14,Pulse Earbuds,Audio,South,Online,K. Tanaka,7,129.0,0.1,934.61
2025-12-14,Cobalt Keyboard,Accessories,West,Online,M. Silva,9,89.0,0.1,829.03
2025-12-14,Nimbus Tablet 11,Tablets,North,Online,M. Silva,7,649.0,0.05,4963.23
2025-12-14,Cobalt Mouse,Accessories,East,Partner,J. Okafor,4,59.0,0.15,160.48
2025-12-15,Cobalt Keyboard,Accessories,East,Online,L. Dubois,12,89.0,0,1228.2
2025-12-15,Cobalt Mouse,Accessories,North,Retail,L. Dubois,17,59.0,0,902.7
2025-12-15,Pulse Headphones,Audio,West,Online,L. Dubois,11,249.0,0.1,2834.86
2025-12-15,Pulse Earbuds,Audio,East,Partner,M. Silva,8,129.0,0.05,784.32
2025-12-15,Nimbus Tablet Mini,Tablets,East,Retail,K. Tanaka,16,429.0,0,6177.6
2025-12-15,Cobalt Mouse,Accessories,East,Online,L. Dubois,11,59.0,0,746.35
2025-12-16,Aurora Laptop 14,Laptops,North,Partner,K. Tanaka,9,1299.0,0,9352.8
2025-12-16,Cobalt Keyboard,Accessories,West,Retail,A. Rahman,1,89.0,0.15,68.08
2025-12-16,Cobalt Keyboard,Accessories,North,Partner,A. Rahman,8,89.0,0.05,541.12
2025-12-16,Pulse Earbuds,Audio,West,Partner,A. Rahman,6,129.0,0.15,526.32
2025-12-16,Aurora Laptop 16,Laptops,West,Retail,K. Tanaka,10,1699.0,0,15291.0
2025-12-17,Nimbus Tablet Mini,Tablets,North,Retail,A. Rahman,7,429.0,0,2702.7
2025-12-17,Cobalt Mouse,Accessories,East,Partner,J. Okafor,2,59.0,0,94.4
2025-12-18,Pulse Earbuds,Audio,North,Retail,J. Okafor,2,129.0,0.1,208.98
2025-12-18,Aurora Laptop 14,Laptops,South,Partner,A. Rahman,7,1299.0,0.05,6910.68
2025-12-18,Pulse Headphones,Audio,West,Online,L. Dubois,2,249.0,0.1,515.43
2025-12-18,Cobalt Mouse,Accessories,South,Online,J. Okafor,5,59.0,0.1,305.32
2025-12-18,Aurora Laptop 16,Laptops,South,Retail,M. Silva,14,1699.0,0.1,19266.66
2025-12-19,Aurora Laptop 14,Laptops,East,Partner,K. Tanaka,5,1299.0,0.1,4676.4
2025-12-19,Aurora Laptop 14,Laptops,West,Partner,K. Tanaka,5,1299.0,0,5196.0
2025-12-19,Vertex Monitor 27,Displays,East,Online,L. Dubois,3,379.0,0.15,1111.42
2025-12-20,Vertex Monitor 32,Displays,East,Partner,A. Rahman,6,549.0,0,2635.2
2025-12-20,Pulse Headphones,Audio,West,Partner,M. Silva,1,249.0,0.05,189.24
2025-12-20,Aurora Laptop 14,Laptops,West,Online,J. Okafor,2,1299.0,0,2987.7
2025-12-20,Vertex Monitor 27,Displays,North,Online,J. Okafor,14,379.0,0,6101.9
2025-12-20,Pulse Earbuds,Audio,East,Online,K. Tanaka,5,129.0,0.05,704.66
2025-12-21,Cobalt Mouse,Accessories,East,Retail,A. Rahman,5,59.0,0,265.5
2025-12-21,Vertex Monitor 32,Displays,South,Retail,J. Okafor,7,549.0,0.1,3112.83
